SKU,Prix,Timestamp,PrixInitial,AgeProduitEnJours,QuantiteVendue,UtiliteProduit,ElasticitePrix,Remise,Qualite,Mois_sin,Mois_cos,Heure_sin,Heure_cos
SKU1_1,390.18799336324633,2023-07-15 08:00:00,399.4521782110479,15.0,0.0,-21.767952471258592,0.0524835707465923,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,390.526310590718,2023-07-15 16:00:00,399.4521782110479,15.0,0.0,-21.371707382187925,0.0524835707376146,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,390.15002930652406,2023-07-16 00:00:00,399.4521782110479,16.0,0.0,-20.4192660097356,0.0524835706939268,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,389.9859542650547,2023-07-16 08:00:00,399.4521782110479,16.0,0.0,-21.331838788493155,0.0524835707364984,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,390.7062203576944,2023-07-16 16:00:00,399.4521782110479,16.0,0.0,-20.89425548318081,0.0524835707208214,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,389.7077563206233,2023-07-17 00:00:00,399.4521782110479,17.0,0.0,-19.75685414473892,0.0524835706271033,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,388.9663438685327,2023-07-17 08:00:00,399.4521782110479,17.0,0.0,-22.47969921074921,0.0524835707559943,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,388.8594763977103,2023-07-17 16:00:00,399.4521782110479,17.0,0.0,-19.987004609364845,0.0524835706554644,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,389.0525043207277,2023-07-18 00:00:00,399.4521782110479,18.0,0.0,-20.478093285080483,0.0524835706979904,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,349.81840990913264,2023-07-18 08:00:00,399.4521782110479,18.0,0.0,-18.382156681913724,0.0524835702196071,0.1,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,389.1682683601522,2023-07-18 16:00:00,399.4521782110479,18.0,0.0,-19.796133719734616,0.052483570632417,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,388.4651072172756,2023-07-19 00:00:00,399.4521782110479,19.0,0.0,-20.90589387692926,0.0524835707213332,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,349.3692251081615,2023-07-19 08:00:00,399.4521782110479,19.0,0.0,-19.597379847299926,0.052483570603252,0.1,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,387.8050915459546,2023-07-19 16:00:00,399.4521782110479,19.0,0.0,-20.0524819698607,0.0524835706624103,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,386.8891585987912,2023-07-20 00:00:00,399.4521782110479,20.0,0.0,-19.98160734407046,0.0524835706548713,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,387.7536290831992,2023-07-20 08:00:00,399.4521782110479,20.0,0.0,-19.66395124934749,0.0524835706136729,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,387.0237128217781,2023-07-20 16:00:00,399.4521782110479,20.0,0.0,-19.90381401502816,0.0524835706459575,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,386.6236195041524,2023-07-21 00:00:00,399.4521782110479,21.0,0.0,-21.04894089203316,0.0524835707271609,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,387.1424107752257,2023-07-21 08:00:00,399.4521782110479,21.0,0.0,-20.18264571565536,0.0524835706749381,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,348.3880977592507,2023-07-21 16:00:00,399.4521782110479,21.0,0.0,-18.20442952963215,0.0524835701135176,0.1,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,385.91389998210326,2023-07-22 00:00:00,399.4521782110479,22.0,0.0,-19.29321028077141,0.0524835705457309,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,387.0269107526062,2023-07-22 08:00:00,399.4521782110479,22.0,0.0,-21.341624033899617,0.0524835707367765,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,387.012286157036,2023-07-22 16:00:00,399.4521782110479,22.0,0.0,-21.80552453015714,0.0524835707472731,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,386.1636092656681,2023-07-23 00:00:00,399.4521782110479,23.0,0.0,-20.442807375803664,0.0524835706955817,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,386.16298460751983,2023-07-23 08:00:00,399.4521782110479,23.0,0.0,-20.77736442402416,0.0524835707153364,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,386.1636154752168,2023-07-23 16:00:00,399.4521782110479,23.0,0.0,-19.01461570838254,0.0524835704752679,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,387.25403216730535,2023-07-24 00:00:00,399.4521782110479,24.0,0.0,-18.656256591281544,0.0524835703503752,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,385.8046673037246,2023-07-24 08:00:00,399.4521782110479,24.0,0.0,-19.552662938594647,0.0524835705958525,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,385.6533620476309,2023-07-24 16:00:00,399.4521782110479,24.0,0.0,-20.124758023757824,0.0524835706695674,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,384.3636955920354,2023-07-25 00:00:00,399.4521782110479,25.0,0.0,-20.566330122655152,0.0524835707036545,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,384.63169889593416,2023-07-25 08:00:00,399.4521782110479,25.0,0.0,-20.50247605941197,0.0524835706996059,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,385.90743748264094,2023-07-25 16:00:00,399.4521782110479,25.0,0.0,-19.994216291681155,0.0524835706562519,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,383.2397830682403,2023-07-26 00:00:00,399.4521782110479,26.0,0.0,-19.720557637336903,0.0524835706220041,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,383.93744973164144,2023-07-26 08:00:00,399.4521782110479,26.0,0.0,-20.53664603405064,0.0524835707018045,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,384.71789096301984,2023-07-26 16:00:00,399.4521782110479,26.0,0.0,-20.95067872683044,0.0524835707232481,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,383.2399356654855,2023-07-27 00:00:00,399.4521782110479,27.0,0.0,-19.831117361685585,0.0524835706369769,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,383.9373863945828,2023-07-27 08:00:00,399.4521782110479,27.0,0.0,-20.60648964879645,0.0524835707060715,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,383.62037344006734,2023-07-27 16:00:00,399.4521782110479,27.0,0.0,-20.83006452747085,0.0524835707178888,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,382.6968222966255,2023-07-28 00:00:00,399.4521782110479,28.0,0.0,-18.45215738121435,0.0524835702564832,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,382.0100511770996,2023-07-28 08:00:00,399.4521782110479,28.0,0.0,-19.110852094177,0.0524835705018562,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,383.11584962781313,2023-07-28 16:00:00,399.4521782110479,28.0,0.0,-19.35975937230807,0.0524835705598517,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,382.0522588525873,2023-07-29 00:00:00,399.4521782110479,29.0,0.0,-19.23830023719828,0.0524835705333509,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,382.39115100107017,2023-07-29 08:00:00,399.4521782110479,29.0,0.0,-19.627536751049053,0.0524835706080587,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,344.4561609391135,2023-07-29 16:00:00,399.4521782110479,29.0,0.0,-19.66880175857841,0.0524835706144054,0.1,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,382.3081540795935,2023-07-30 00:00:00,399.4521782110479,30.0,0.0,-22.697577189508607,0.0524835707577684,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,381.637803826928,2023-07-30 08:00:00,399.4521782110479,30.0,0.0,-19.396358952672617,0.0524835705672263,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,381.5486118662216,2023-07-30 16:00:00,399.4521782110479,30.0,0.0,-21.38360755884469,0.0524835707379392,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,380.6724509855788,2023-07-31 00:00:00,399.4521782110479,31.0,0.0,-21.048498026249693,0.0524835707271441,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SKU1_1,343.6315346399992,2023-07-31 08:00:00,399.4521782110479,31.0,0.0,-18.401847659958207,0.0524835702302425,0.1,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
SKU1_1,382.36397106125264,2023-07-31 16:00:00,399.4521782110479,31.0,0.0,-19.42387834893228,0.0524835705725962,0.0,0.1559945203362026,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
SKU1_1,381.24760000493,2023-08-01 00:00:00,399.4521782110479,32.0,0.0,-20.47580672890444,0.0524835706978369,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,381.3648229492477,2023-08-01 08:00:00,399.4521782110479,32.0,0.0,-19.883182046501567,0.0524835706434747,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,380.377532641845,2023-08-01 16:00:00,399.4521782110479,32.0,0.0,-19.517000021436125,0.0524835705897093,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,380.3826081463727,2023-08-02 00:00:00,399.4521782110479,33.0,0.0,-20.091837146213244,0.0524835706663715,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,380.5480154590142,2023-08-02 08:00:00,399.4521782110479,33.0,0.0,-20.86497826084994,0.0524835707195072,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,378.54006476226505,2023-08-02 16:00:00,399.4521782110479,33.0,0.0,-19.421013894727217,0.0524835705720442,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,379.0786910310095,2023-08-03 00:00:00,399.4521782110479,34.0,0.0,-21.3079635722574,0.0524835707358084,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,380.4070905036425,2023-08-03 08:00:00,399.4521782110479,34.0,0.0,-19.30440932746765,0.0524835705481734,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,378.8758141626964,2023-08-03 16:00:00,399.4521782110479,34.0,0.0,-19.735696879873306,0.0524835706241535,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,379.7425619952378,2023-08-04 00:00:00,399.4521782110479,35.0,0.0,-20.825892082704257,0.0524835707176916,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,378.30399427511503,2023-08-04 08:00:00,399.4521782110479,35.0,0.0,-21.47012047906482,0.0524835707401865,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,378.5311710251808,2023-08-04 16:00:00,399.4521782110479,35.0,0.0,-20.43540745835848,0.0524835706950657,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,378.6848703863564,2023-08-05 00:00:00,399.4521782110479,36.0,0.0,-22.02688315790324,0.0524835707508043,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,378.4887196917198,2023-08-05 08:00:00,399.4521782110479,36.0,0.0,-19.81492512411555,0.0524835706348862,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,378.2611618507939,2023-08-05 16:00:00,399.4521782110479,36.0,0.0,-20.544202267029423,0.0524835707022807,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,378.6795718770692,2023-08-06 00:00:00,399.4521782110479,37.0,0.0,-21.33728723646152,0.0524835707366536,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,377.2676557195831,2023-08-06 08:00:00,399.4521782110479,37.0,0.0,-21.42226351022047,0.0524835707389674,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,377.8106709214787,2023-08-06 16:00:00,399.4521782110479,37.0,0.0,-18.61756811847161,0.0524835703340174,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,339.8823012835681,2023-08-07 00:00:00,399.4521782110479,38.0,0.0,-18.425127046796867,0.0524835702425488,0.1,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,377.4606544675629,2023-08-07 08:00:00,399.4521782110479,38.0,0.0,-21.51678615827901,0.0524835707413204,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,377.0088087737851,2023-08-07 16:00:00,399.4521782110479,38.0,0.0,-19.049863723915745,0.0524835704853045,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,376.4599201904381,2023-08-08 00:00:00,399.4521782110479,39.0,0.0,-20.447570373372344,0.0524835706959118,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,377.1794036174207,2023-08-08 08:00:00,399.4521782110479,39.0,0.0,-20.077619754243827,0.0524835706649585,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,377.2044025066268,2023-08-08 16:00:00,399.4521782110479,39.0,0.0,-21.46886891038352,0.0524835707401554,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,376.343544062578,2023-08-09 00:00:00,399.4521782110479,40.0,0.0,-19.531036014800023,0.0524835705921532,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,375.77539679667865,2023-08-09 08:00:00,399.4521782110479,40.0,0.0,-20.44508240514328,0.0524835706957396,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
SKU1_1,375.9098037820412,2023-08-09 16:00:00,399.4521782110479,40.0,0.0,-21.36423007325077,0.0524835707374086,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
SKU1_1,375.615581665808,2023-08-10 00:00:00,399.4521782110479,41.0,0.0,-21.068178821483087,0.052483570727883,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SKU1_1,375.68469615444445,2023-08-10 08:00:00,399.4521782110479,41.0,0.0,-21.145406252272085,0.0524835707306457,0.0,0.1559945203362026,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
